Date,Open,High,Low,Close,Adj Close,Volume
2017-07-17,118.680000,118.680000,118.680000,118.680000,102.058083,0
2017-07-18,118.500000,118.500000,118.500000,118.500000,101.903282,0
2017-07-19,119.389999,119.389999,119.389999,119.389999,102.668648,0
2017-07-20,118.760002,118.760002,118.760002,118.760002,102.126869,0
2017-07-21,118.690002,118.690002,118.690002,118.690002,102.066689,0
2017-07-24,118.510002,118.510002,118.510002,118.510002,101.911873,0
2017-07-25,118.699997,118.699997,118.699997,118.699997,102.075279,0
2017-07-26,119.480003,119.480003,119.480003,119.480003,102.746040,0
2017-07-27,119.599998,119.599998,119.599998,119.599998,102.849220,0
2017-07-28,119.300003,119.300003,119.300003,119.300003,102.591255,0
2017-07-31,119.389999,119.389999,119.389999,119.389999,102.668648,0
2017-08-01,119.949997,119.949997,119.949997,119.949997,103.150215,0
2017-08-02,118.900002,118.900002,118.900002,118.900002,102.247269,0
2017-08-03,118.629997,118.629997,118.629997,118.629997,102.015076,0
2017-08-04,119.029999,119.029999,119.029999,119.029999,102.359047,0
2017-08-07,118.910004,118.910004,118.910004,118.910004,102.255859,0
2017-08-08,118.379997,118.379997,118.379997,118.379997,101.800102,0
2017-08-09,118.000000,118.000000,118.000000,118.000000,101.473328,0
2017-08-10,117.129997,117.129997,117.129997,117.129997,100.725166,0
2017-08-11,116.389999,116.389999,116.389999,116.389999,100.088806,0
